bias	x,y,class
1	-5.506148523896314,11.531500361436827,1
1	-222.84449201483363,-143.62130535825634,0
1	-204.44268393399685,120.40436344716585,0
1	37.82147326750737,-94.84823460555353,0
1	160.82192016895272,-226.5510376010456,0
1	-44.35710110178641,-11.46823478065474,1
1	-193.52815165604227,206.59248893040245,0
1	-65.13079855014342,69.36056020925383,0
1	-243.4471828289777,-97.16233320688755,0
1	69.6278220526184,-89.31019046210369,0
1	244.14626091563008,-146.65360168005242,0
1	172.9486743387926,212.4401443119324,0
1	114.87543953104375,-148.66185620879537,0
1	-57.860882654032,-73.8322721076502,0
1	-179.3102223039081,67.6446377840681,0
1	-64.04384913138773,59.17706955111407,0
1	-246.88937302603324,-224.22182061203665,0
1	244.25235240196713,198.45884154234795,0
1	134.27136101241655,163.898483814563,0
1	128.32956585840031,-26.11006846537893,0
1	-31.37003808841999,72.06447839951363,0
1	65.37287219025689,158.84279931380087,0
1	107.88987964356079,-222.72555115140415,0
1	-163.30984314336342,-38.90787525226253,0
1	-72.63563311349836,82.679117214202,0
1	-151.7139208751821,104.14617898758996,0
1	-206.88449997982138,-129.3604953769589,0
1	160.92466136216086,-73.20025720080693,0
1	238.88180909173724,116.49281121648221,0
1	-54.652600453620124,170.84487374826807,0
1	82.25457973911102,-41.678263554767994,0
1	-207.28096845842347,2.796490911141035,0
1	172.50425720426398,175.46232794784356,0
1	-156.14736111748505,144.9160665781833,0
1	-74.14457696269022,-75.04640022393045,0
1	-111.1989799362868,-247.63659540754836,0
1	196.6062584151412,76.71755017473686,0
1	-87.36521877098463,-157.18264136024462,0
1	13.561814791099437,20.516032741293657,1
1	-174.1999171398988,-209.7989484392785,0
1	98.99766556882201,-112.07627856369595,0
1	-185.11013513763277,241.38399732209456,0
1	44.830988612461795,198.7486957806354,0
1	-130.38603240210983,-9.045587991874925,0
1	67.59272537855367,-22.675321490388825,0
1	151.5791777107001,44.82129486872759,0
1	-158.3620904497977,220.91203488166445,0
1	-52.42203742764883,18.497451884996906,0
1	-222.27049758648977,90.35426092428332,0
1	98.50955688497368,-219.8026291914097,0
1	165.0277951717028,238.28802733716577,0
1	117.32934871132477,205.5420433221318,0
1	-50.926269464499086,-59.278537028131524,0
1	123.5179526357673,-17.77538803373318,0
1	152.6398635583543,-9.704696562249325,0
1	54.424795269710046,-21.580100830583604,0
1	-68.6069924389316,74.55699054778495,0
1	220.47520672898406,38.20941132222805,0
1	-153.05055418547465,142.2786071136503,0
1	-230.8670693952843,107.62146551735515,0
1	45.24595606587451,-62.20014416255438,0
1	100.85692020096656,-53.37853585326775,0
1	-126.31235672557057,68.73035845082251,0
1	109.18360083160275,-69.48820002929656,0
1	-11.984928896230656,106.4130148016664,0
1	-208.6263750401872,79.75921417504492,0
1	165.48932497178032,-106.35711252214313,0
1	-213.03843143004462,9.671450906423615,0
1	-140.44881605482374,-74.90031131066871,0
1	-46.85356255468869,195.2488325618869,0
1	68.05481178963612,-123.40057830473572,0
1	-161.46154927622763,85.61391739780413,0
1	-240.38954841003567,166.0131898485867,0
1	-192.44309411987666,-174.18214336530434,0
1	-58.26200548995442,-89.81321051891024,0
1	-203.03297438674085,-194.90120246798625,0
1	136.80989459069258,-86.65287519335712,0
1	-112.73249939464858,185.06183805436729,0
1	-155.58807643404438,-39.8883106642121,0
1	-213.6988006699404,137.12245410382025,0
1	-183.71734680611112,228.0522448120413,0
1	245.2966079659663,-214.23912086623835,0
1	-208.33900059452526,-165.54782460972785,0
1	-47.397758639709565,126.72556747714168,0
1	-101.3081394142304,101.98602644797415,0
1	-57.819126407661,33.70611055821979,0
1	-103.26106896264537,-218.383699575056,0
1	-137.11240304292642,-185.37502342969788,0
1	82.56470204134814,-37.20591564689724,0
1	-201.4142449105894,226.18164903487195,0
1	10.156696742649729,-12.01700547961022,1
1	16.327997496437717,-235.57062629000936,0
1	184.03782250249935,40.86687717414162,0
1	-97.73820252777949,246.55193964065614,0
1	107.00486649879986,-58.540565138457055,0
1	157.02646227562406,97.98302293017855,0
1	-53.768255638866435,98.97064238256786,0
1	211.2158007254265,-39.02643911547139,0
1	166.76693757969582,-68.98894789251858,0
1	-231.32330529342494,-135.03364260714807,0
1	-169.17574398502455,-120.72927537211393,0
1	-94.9820461480983,24.59636370753526,0
1	-90.90863974882319,-106.44109908073207,0
1	-165.82918989436774,150.74385416662545,0
1	-119.94870423123828,-98.59304394908108,0
1	-91.25247996882362,-186.97199860312003,0
1	192.6440247197193,204.10503979386266,0
1	-40.43431487953069,171.55149667925446,0
1	121.41486697412353,-220.478418399835,0
1	226.18673592060992,-158.3274523866409,0
1	-36.17293511867743,203.81700945780835,0
1	13.729709884692454,0.20189873708281425,1
1	-34.93375689095342,-88.3888938485124,0
1	-180.1146375211704,-98.26812231532122,0
1	-10.979897887158245,-174.6680360469609,0
1	-133.1489630848405,51.45939855695485,0
1	151.69362004743687,186.2204205729052,0
1	-65.1490076106505,-100.9581327373717,0
1	-46.17462895390929,32.53073312010292,1
1	177.94131774920913,-167.63909084660733,0
1	147.25578562588436,191.73853410014078,0
1	246.20444664530913,101.90047728710249,0
1	138.93315314840197,-93.26257877008115,0
1	-13.263765671506889,-157.87299339988402,0
1	194.53435814979326,-198.44884662362443,0
1	221.28003083611384,-94.91940189971342,0
1	191.3925899020354,-135.13275343197455,0
1	95.32093367384726,-198.27692120379103,0
1	193.38371132610837,239.209020666875,0
1	-68.22368498048004,213.94371399842458,0
1	-1.290502409871067,-203.71994324574743,0
1	-85.30881356672577,-161.90880667137287,0
1	-94.73020597305171,-155.79891837074422,0
1	169.28828555871127,242.22844003233996,0
1	42.96211541903426,74.3423172641672,0
1	120.70946935584055,-96.88136502811838,0
1	-223.42664398028072,179.43885565480036,0
1	-0.9627819316045816,155.6725758383049,0
1	30.869282746701913,-206.4285679447846,0
1	-89.02705722641835,29.13632468884805,0
1	114.99358411839836,58.49079156264753,0
1	239.90155930275245,246.93385339299778,0
1	-186.50564463274915,-62.06878562194518,0
1	-187.08181195607304,-243.22783882029637,0
1	74.30158162756402,-204.46978598557575,0
1	63.98152785788005,245.0173332752326,0
1	-110.92309121606814,-203.84637477309414,0
1	-164.9819330245877,-47.10042850649231,0
1	-3.8552459471297595,108.44443268458139,0
1	148.61502941755157,106.81884566719702,0
1	-112.44457716046219,-6.216620207055115,0
1	-8.623026337997004,85.35982647960338,0
1	-109.82771842020873,199.108382309244,0
1	39.64447344178291,176.93514460100766,0
1	-16.31954871355927,-239.97074901881342,0
1	51.13443643366128,-112.92043884869278,0
1	-230.8473756378391,-232.25367270860824,0
1	-9.098311976564588,129.39669289563312,0
1	233.41861734611876,98.57555497705727,0
1	191.84921932331503,209.40983352648232,0
1	237.62435361520772,94.76879332016188,0
1	-175.57035836221974,-158.81048387790707,0
1	-85.2787153267839,-161.02995198523607,0
1	246.13448282803284,61.160566258220626,0
1	-216.64412974547764,-196.69247290830577,0
1	107.44445737004139,128.89633047786668,0
1	-143.56063546354704,-46.96714378702356,0
1	33.16937087235476,240.3794273668139,0
1	-65.06423033707304,126.00185452112459,0
1	79.34676911422923,-2.607892848319864,0
1	80.75448785685592,-41.655917568834354,0
1	20.9953226730413,-155.46781129918924,0
1	-235.715704563959,169.39375174388732,0
1	-78.28819136277028,152.49502216082095,0
1	-46.963344483668465,-74.02982051818142,0
1	-146.0353569291153,-109.0817281239274,0
1	130.6964376759966,243.9741529824442,0
1	8.547099475321147,51.262878632440106,0
1	-117.8157347164645,-158.1519918571965,0
1	215.62916270997596,-221.75495044355642,0
1	-141.25412966433322,-142.7496567151157,0
1	233.43060262088198,-70.09087514310431,0
1	197.73842848160132,48.25767217995116,0
1	198.17913605648818,229.3740152880327,0
1	15.906494280621189,-56.205560730534614,0
1	1.7773128234562705,-39.00176308364749,1
1	115.95849299606863,238.5401363326376,0
1	63.08872194173722,-173.19733729331517,0
1	212.79909733145348,-236.8740865848901,0
1	233.93017658730753,-230.69911822869267,0
1	222.54791224649216,52.277904102006346,0
1	198.36750223293353,68.50233319973972,0
1	21.629791705130344,40.586367111812194,1
1	210.15243761902383,134.97735860808552,0
1	238.2973578929532,61.31421693044723,0
1	-104.76260305082425,-46.66164996956172,0
1	-47.71238756879097,-137.79767038255298,0
1	-198.9061902842133,23.500206277453913,0
1	-39.718424246598204,-150.18093690452696,0
1	100.09590824697665,216.48984827400056,0
1	-52.798159821191916,60.336136883268864,0
1	86.1964133034013,-148.6493418228739,0
1	230.7912021769771,-244.3084598045334,0
1	227.00079420333367,80.06420198778318,0
1	141.64597164415437,216.58518720781143,0
1	76.13003843850663,-150.33555457922432,0
1	161.34087882527552,231.80946891722817,0
1	-141.94477611282002,-110.47834471330376,0
1	89.88284288225913,77.54289374826482,0
1	236.64261367234627,219.91798987347102,0
1	-238.06817152545779,102.86284658017667,0
1	2.7406259742477346,115.73432266502448,0
1	239.84673496446055,-212.97844195586578,0
1	135.31926097349736,-85.86662152819531,0
1	196.95326985898487,-113.27619315548543,0
1	-237.6451680886214,-127.13075503391502,0
1	147.9014051727188,61.46928350490293,0
1	15.102171074244723,69.333389893748,0
1	-10.790785258095127,28.393596389822676,1
1	116.30271808190736,140.26610074967346,0
1	135.91905754191083,89.38532736868507,0
1	93.80918834550044,74.46603017620316,0
1	6.219395907853823,73.18853213407857,0
1	59.69665729046312,45.09525023654089,0
1	13.70315447402919,137.1896800714506,0
1	95.85551064953603,163.25851756896543,0
1	-69.8232792113615,24.2483329107709,0
1	-167.4519822150211,6.457012738731578,0
1	152.44047398630744,18.159848997092865,0
1	9.00525143601675,-62.352737382397265,0
1	79.00474637529447,132.59110851890125,0
1	-48.938274172107725,57.79178164684191,0
1	-129.00219880021663,41.01170132857243,0
1	199.74752601140244,-232.46255085957114,0
1	115.50804942777154,-61.337974431664264,0
1	160.88704979645058,-53.25483651374873,0
1	-120.60008221484071,-173.570768342409,0
1	47.039755467647694,209.52710088162803,0
1	96.55457219615153,-24.465957349532943,0
1	-108.41134699477578,-145.88705884143943,0
1	-191.51909884984457,136.08301051539587,0
1	-230.84984514693107,152.0320828548132,0
1	-225.56839883198603,-132.69072208376377,0
1	79.14396316610322,-88.53636560800072,0
1	-202.71681485925723,-99.91837786164592,0
1	-204.4329341536228,-136.60445990505667,0
1	-24.483476580868142,-141.5903122559207,0
1	112.4850537638331,123.30302842458678,0
1	-150.27835884107623,-154.3878931678304,0
1	56.559598618494704,-219.85804192959995,0
1	202.24936888748374,1.7381602948731256,0
1	-116.7647676211941,-84.57460351189067,0
1	124.336028246507,12.796859640021978,0
1	-26.511427402640606,39.08485775036792,1
1	-206.88997956917026,-179.09999467249366,0
1	208.51288026635842,109.4171156604416,0
1	-100.61730529266731,177.1476837864617,0
1	-206.94587397353104,-74.70688420232469,0
1	-111.77992522625252,-67.56573891180528,0
1	194.0874918542325,132.01851519039246,0
1	-219.60432307328193,-221.82659694092055,0
1	193.82742323329336,132.04229105227614,0
1	-61.57294112728988,175.6734096485401,0
1	23.604549086117117,-113.36314850170177,0
1	-228.66737232134844,-3.539218437142381,0
1	166.48559763064293,-170.02669612261957,0
1	-242.6586017578592,-43.216772930995745,0
1	137.6863515411987,104.26135462531693,0
1	136.39116135480992,-117.9166233643113,0
1	-156.21857843676827,149.12295775891482,0
1	-114.69624102970295,-124.04627604091728,0
1	77.49446015118542,206.28100539648494,0
1	-100.65273355615318,225.38654221594032,0
1	-184.62055405630056,-49.23926334443624,0
1	-47.41239357067633,51.769733416872555,0
1	79.01517747122222,-65.35771723283091,0
1	143.57800839432304,-86.10032148465214,0
1	215.51093691446192,-110.62666605095006,0
1	219.2088535123916,-225.24863324281273,0
1	37.236238670315856,96.07991863617156,0
1	-53.93185482360997,-59.352441338119775,0
1	62.38735349353385,153.0245744947706,0
1	-75.38780742238455,47.15156007588246,0
1	-166.6547859370638,-231.50256586296803,0
1	-160.0780502521809,-174.16028948510836,0
1	45.84652798411116,-13.818912101113199,1
1	-155.48038962245997,211.7874322294553,0
1	90.11111101592059,56.95335994013959,0
1	38.10802566562705,-103.19249325842262,0
1	-51.9384056457869,115.42808363317386,0
1	164.861009693094,-115.07053609880262,0
1	-13.131923914154811,20.47752407760987,1
1	124.81996061634823,-239.46134887863946,0
1	114.73961443606862,-23.27596804284005,0
1	-24.157562066072842,-17.260851046123946,1
1	36.62975922482201,155.6744835065549,0
1	189.93764797501217,-16.566533245401928,0
1	156.32667412389316,-235.95933557559988,0
1	231.31959011123632,173.50603375883026,0
1	-61.06525563973398,14.092856019133308,0
1	160.80614903398197,120.608063063906,0
1	-196.39649880941846,-185.4454470806396,0
1	-103.7873652741122,-24.46573593404699,0
1	-154.3227072480949,105.61111323965332,0
1	-131.59042775996966,-227.62470577096406,0
1	-183.64911888365626,-63.51504128167184,0
1	-46.06890373593865,-57.75031652589641,0
1	108.8555320023836,-181.40839387610515,0
1	242.24980744607075,216.2210404987946,0
1	13.169300513133692,208.44032630105386,0
1	-129.39891596673763,-211.5196723383065,0
1	-37.0455710564745,9.803136024540834,1
1	-161.09348164912063,-65.65670839068284,0
1	137.9151028851739,-30.064494206072368,0
1	248.27239122101656,-155.13037482216396,0
1	-131.85561040915178,133.1332558062545,0
1	99.41753730143273,222.03932920509953,0
1	-163.48518895635883,186.06921300745955,0
1	208.90248580033852,205.67705228624783,0
1	245.6327897119512,187.01865382998523,0
1	-215.95640580064196,-6.610737927166554,0
1	-35.46261454908688,126.24354258874985,0
1	-90.28080635465074,-237.54958438719115,0
1	108.44007822960748,164.16273108674642,0
1	238.6269946634261,23.20609735333244,0
1	78.6703618431078,216.54238869295,0
1	26.028018415124052,213.2622440153471,0
1	-94.81926525677804,-170.34827616727588,0
1	-200.49285595718996,164.14710715282138,0
1	-244.56233254597615,-107.27309183802797,0
1	-120.01995320507342,58.14510520880981,0
1	129.91604321931027,54.985769649139456,0
1	234.14154324466688,90.57346647939676,0
1	19.798764354177877,-96.73254055961738,0
1	67.51454596345019,-246.09707555902932,0
1	157.378803131025,-245.25919911825028,0
1	21.71709301563311,55.48237656479603,0
1	98.259168139503,181.5459969909798,0
1	-197.32451679773905,205.37992798405958,0
1	-31.090316507182365,132.6167645936963,0
1	226.57571479932142,-180.88141172502537,0
1	-129.7506454563039,168.49855803371491,0
1	-25.56573090570825,-180.72180091489497,0
1	218.92940317356044,-209.44656421871932,0
1	-48.577917348468674,-99.87613738607786,0
1	-127.75381195892233,70.89781677619061,0
1	-45.05992454771561,-97.71147933008223,0
1	107.98997684827003,-180.87720120865026,0
1	-105.25413878398527,32.466140894850184,0
1	228.07550616908378,6.694715187494978,0
1	125.50395666520393,-200.16519298570012,0
1	120.95934437340259,-145.29900133044555,0
1	-67.52694636627032,-104.65353393235839,0
1	230.68669031051587,-134.3483286327072,0
1	36.11862513454645,13.785390095663558,1
1	-144.86102132285427,-108.66180673446792,0
1	-168.00626235597687,4.315978772762406,0
1	-166.30432159341927,-226.31825415101315,0
1	-216.82589060580588,217.90169238200173,0
1	200.1789410640513,-200.15094258630467,0
1	73.39806258385943,-113.87898773534766,0
1	-43.37763415060115,33.50569292390969,1
1	-181.51949702025422,43.651676089495425,0
1	-156.29433209557726,-114.11748608978124,0
1	101.53651773711698,151.52524049111702,0
1	241.2019604327768,-4.549371444272907,0
1	-198.14025252815665,-174.5416815310822,0
1	136.3884383188759,102.17755768717086,0
1	61.80945508517061,-167.31176850970007,0
1	-87.93149349167373,169.59015405044835,0
1	197.02440274971315,-167.78487012861672,0
1	-198.01842720303205,-70.85533055782477,0
1	-82.27490197542548,-91.72259452037272,0
1	-168.07003595505088,85.3102973193798,0
1	-192.95801410823037,-58.27663441044024,0
1	176.5601768956252,35.23407471575672,0
1	-140.70225830915314,-205.5342349878974,0
1	-113.7438868395621,200.131589622038,0
1	-82.27214603451267,-210.31749979591973,0
1	213.82800949353395,-211.4802665438746,0
1	36.87996419666149,-78.00097724078492,0
1	-161.8617826560395,-163.43149538009072,0
1	3.0094045525690376,135.1605172718538,0
1	196.16812251781602,100.8363335467767,0
1	-226.94049726648723,-104.11911327465916,0
1	7.523187855883634,43.8882607370241,1
1	-192.14873722781223,116.4767204899149,0
1	27.752145684305106,-239.56513608609185,0
1	-41.67840441726278,162.60796748677325,0
1	-125.85481567257429,63.73336245867705,0
1	-48.93252425055917,-82.66751792320576,0
1	-245.4673610578062,-200.74516882526189,0
1	71.61908016441708,-8.367806565145088,0
1	226.29883791169442,-62.38648119782047,0
1	88.84176720737162,-76.33529829846657,0
1	12.96736564303427,-101.47960723846495,0
1	110.77746115951675,75.79611147597785,0
1	-132.87289995266565,116.46482298164875,0
1	207.2988094571873,-209.65541532609754,0
1	-109.8628663760351,36.02999927008517,0
1	167.74275095105298,66.09813260822142,0
1	-49.55462187890652,-73.52176695566664,0
1	74.04756659865137,-190.0626317754603,0
1	239.4330649655068,-216.74081361452002,0
1	218.06302043076704,-197.73275043346,0
1	-93.31929830389225,28.03938962178819,0
